transaction_id,payment_model,payment_model_bg,amount,is_cross_border,has_currency_conversion,cost,latency,is_failed,risk_probability,expected_loss,status
294,open_banking,Open Banking плащане,12.25,False,False,0.2412,4.6511,False,0.03094,0.144,success
295,e_wallet,Електронен портфейл,11.26,False,False,0.2776,3.0763,False,0.03331,0.15,success
296,card_payment,Картово плащане,79.35,False,False,1.5283,2.8744,False,0.03388,1.2098,success
297,card_payment,Картово плащане,30.68,True,False,0.8522,3.7649,False,0.05305,0.7324,success
298,bank_transfer,Банков превод,132.06,False,False,0.8462,12.9233,False,0.01586,0.7331,success
299,open_banking,Open Banking плащане,59.41,False,False,0.477,4.6006,False,0.03395,0.7664,success
300,card_payment,Картово плащане,24.53,False,False,0.5415,3.5738,False,0.02723,0.3006,success
301,open_banking,Open Banking плащане,118.63,True,True,1.6049,3.5519,False,0.05507,2.4825,success
302,instant_payment,Незабавно плащане,53.84,False,False,0.523,2.0986,False,0.02061,0.3884,success
303,bank_transfer,Банков превод,29.93,False,False,0.5398,10.7359,False,0.02119,0.222,success
304,card_payment,Картово плащане,14.97,False,False,0.3695,3.0591,False,0.03399,0.229,success
305,e_wallet,Електронен портфейл,39.23,False,False,0.6692,2.7749,False,0.02227,0.3495,success
306,e_wallet,Електронен портфейл,39.51,False,False,0.6731,2.225,False,0.02985,0.4717,success
307,card_payment,Картово плащане,12.9,True,True,0.687,3.2366,False,0.06217,0.3609,success
308,instant_payment,Незабавно плащане,73.46,False,False,0.6408,2.6807,False,0.01716,0.4412,success
309,card_payment,Картово плащане,64.33,False,False,1.2579,2.6644,False,0.03701,1.0714,success
310,card_payment,Картово плащане,130.79,False,False,2.4542,2.9396,False,0.03851,2.2665,success
311,bank_transfer,Банков превод,59.41,True,True,1.5723,10.7017,False,0.03531,0.7342,success
312,card_payment,Картово плащане,19.49,True,True,0.8847,3.1716,False,0.05416,0.475,success
313,card_payment,Картово плащане,41.14,False,False,0.8405,3.2827,False,0.03205,0.5933,success
314,card_payment,Картово плащане,29.55,False,False,0.6319,2.8584,False,0.03768,0.501,success
315,card_payment,Картово плащане,58.86,False,False,1.1595,2.8141,False,0.03874,1.0261,success
316,e_wallet,Електронен портфейл,34.24,False,False,0.5994,2.6393,False,0.01958,0.2682,success
317,bank_transfer,Банков превод,53.53,True,True,1.4959,8.9,False,0.03824,0.7164,success
318,open_banking,Open Banking плащане,30.01,False,False,0.3301,3.7636,False,0.02928,0.3339,success
319,bank_transfer,Банков превод,47.69,False,False,0.5931,10.3327,False,0.01861,0.3106,success
320,card_payment,Картово плащане,78.6,False,False,1.5148,3.5238,False,0.02966,1.0491,success
321,bank_transfer,Банков превод,41.13,False,False,0.5734,9.7258,False,0.01138,0.1638,success
322,open_banking,Open Banking плащане,21.93,False,False,0.2896,4.8267,False,0.0314,0.2617,success
323,card_payment,Картово плащане,50.02,False,False,1.0004,3.4651,False,0.03021,0.68,success
324,open_banking,Open Banking плащане,24.17,True,True,0.5659,3.8923,False,0.05885,0.5405,success
325,e_wallet,Електронен портфейл,46.33,True,False,0.9486,2.5211,False,0.0301,0.5578,success
326,card_payment,Картово плащане,74.96,False,False,1.4493,2.8546,False,0.03329,1.1229,success
327,instant_payment,Незабавно плащане,10.43,False,False,0.2626,1.9758,False,0.01784,0.0651,success
328,e_wallet,Електронен портфейл,48.23,False,False,0.7952,2.8633,False,0.03816,0.7362,success
329,open_banking,Open Banking плащане,50.0,False,False,0.43,4.0374,False,0.03518,0.6684,success
330,open_banking,Open Banking плащане,28.86,False,False,0.3243,4.5986,False,0.03412,0.3742,success
331,instant_payment,Незабавно плащане,54.46,False,False,0.5268,1.6035,False,0.02113,0.4028,success
332,bank_transfer,Банков превод,26.85,False,False,0.5306,11.6828,False,0.00957,0.0899,success
333,instant_payment,Незабавно плащане,41.19,False,False,0.4471,2.3589,False,0.01931,0.2784,success
334,open_banking,Open Banking плащане,19.53,False,False,0.2777,4.21,False,0.03227,0.2395,success
335,bank_transfer,Банков превод,33.97,False,False,0.5519,9.0732,False,0.01553,0.1846,success
336,card_payment,Картово плащане,56.34,False,False,1.1141,3.7295,False,0.03565,0.9038,success
337,card_payment,Картово плащане,32.46,False,False,0.6843,2.7919,False,0.03788,0.5533,success
338,bank_transfer,Банков превод,15.36,False,False,0.4961,9.1216,False,0.01809,0.0973,success
339,e_wallet,Електронен портфейл,24.25,False,False,0.4595,2.1099,False,0.02592,0.2514,success
340,e_wallet,Електронен портфейл,12.94,False,False,0.3012,2.6364,False,0.02947,0.1525,success
341,instant_payment,Незабавно плащане,362.23,False,False,2.3734,1.6801,False,0.02467,3.1277,success
342,e_wallet,Електронен портфейл,11.16,True,False,0.4562,2.589,False,0.03569,0.1593,success
343,card_payment,Картово плащане,25.04,False,False,0.5507,3.4965,False,0.0383,0.4316,success
344,card_payment,Картово плащане,16.13,False,False,0.3903,2.5652,False,0.02974,0.2159,success
345,bank_transfer,Банков превод,191.39,False,False,1.0242,9.764,False,0.02039,1.3659,success
346,bank_transfer,Банков превод,55.65,False,False,0.6169,11.0748,False,0.02117,0.4123,success
347,e_wallet,Електронен портфейл,83.03,False,False,1.2824,2.3772,False,0.02735,0.9083,success
348,e_wallet,Електронен портфейл,31.96,False,False,0.5674,3.0789,False,0.02077,0.2655,success
349,bank_transfer,Банков превод,134.41,False,False,0.8532,9.2921,False,0.02154,1.0133,success
350,e_wallet,Електронен портфейл,29.69,False,False,0.5357,2.8086,False,0.02566,0.3047,success
351,card_payment,Картово плащане,8.6,False,False,0.2548,3.3584,False,0.0344,0.1331,success
352,bank_transfer,Банков превод,44.66,False,False,0.584,9.3937,False,0.01715,0.2681,success
353,e_wallet,Електронен портфейл,46.71,False,False,0.7739,2.7286,False,0.02104,0.3931,success
354,e_wallet,Електронен портфейл,7.78,False,False,0.2289,2.3497,False,0.02558,0.0796,success
355,bank_transfer,Банков превод,28.66,False,False,0.536,11.5564,False,0.01862,0.1868,success
356,card_payment,Картово плащане,31.14,True,True,1.2342,3.3842,False,0.05783,0.8104,success
357,bank_transfer,Банков превод,43.06,False,False,0.5792,10.1645,False,0.02292,0.3454,success
358,card_payment,Картово плащане,24.04,False,False,0.5327,3.5767,False,0.02984,0.3228,success
359,instant_payment,Незабавно плащане,35.15,True,False,0.5609,2.0283,False,0.03073,0.3781,success
360,bank_transfer,Банков превод,37.07,False,False,0.5612,10.336,False,0.01311,0.1701,success
361,e_wallet,Електронен портфейл,80.98,False,False,1.2537,3.0226,False,0.03111,1.0077,success
362,bank_transfer,Банков превод,29.72,False,False,0.5392,8.8568,False,0.02215,0.2304,success
363,e_wallet,Електронен портфейл,19.1,False,False,0.3874,2.5618,False,0.02635,0.2013,success
364,bank_transfer,Банков превод,61.02,False,False,0.6331,10.2143,False,0.01763,0.3765,success
365,card_payment,Картово плащане,43.27,False,False,0.8789,3.1166,False,0.03783,0.7366,success
366,card_payment,Картово плащане,6.41,False,False,0.2154,3.3182,False,0.03735,0.1077,success
367,instant_payment,Незабавно плащане,22.62,False,False,0.3357,2.4567,False,0.02003,0.1586,success
368,open_banking,Open Banking плащане,10.76,False,False,0.2338,3.517,False,0.02661,0.1088,success
369,instant_payment,Незабавно плащане,17.05,False,False,0.3023,2.0139,False,0.02296,0.137,success
370,card_payment,Картово плащане,35.46,False,False,0.7383,3.1709,False,0.03838,0.6124,success
371,e_wallet,Електронен портфейл,71.85,True,False,1.3059,2.4152,False,0.04958,1.4249,success
372,e_wallet,Електронен портфейл,35.18,False,False,0.6125,2.1482,False,0.01875,0.2638,success
373,bank_transfer,Банков превод,357.72,False,False,1.5232,9.8496,False,0.02025,2.5353,success
374,instant_payment,Незабавно плащане,27.29,False,False,0.3637,1.9804,False,0.02167,0.207,success
375,bank_transfer,Банков превод,31.33,False,False,0.544,9.9794,False,0.0172,0.1886,success
376,instant_payment,Незабавно плащане,83.67,False,False,0.702,2.1578,False,0.01761,0.5157,success
377,card_payment,Картово плащане,156.2,False,False,2.9116,2.9031,False,0.0361,2.5375,success
378,e_wallet,Електронен портфейл,9.44,False,False,0.2522,2.7287,False,0.02216,0.0837,success
379,bank_transfer,Банков превод,42.77,False,False,0.5783,10.3762,False,0.01449,0.2169,success
380,e_wallet,Електронен портфейл,26.88,False,False,0.4963,3.0712,False,0.02928,0.3148,success
381,e_wallet,Електронен портфейл,31.37,False,False,0.5592,2.65,False,0.02165,0.2717,success
382,bank_transfer,Банков превод,28.47,False,False,0.5354,10.2114,False,0.00994,0.099,success
383,bank_transfer,Банков превод,42.59,False,False,0.5778,11.1217,False,0.01807,0.2694,success
384,card_payment,Картово плащане,10.48,False,False,0.2886,3.1017,False,0.03032,0.143,success
385,open_banking,Open Banking плащане,12.11,True,False,0.3605,4.3314,False,0.0381,0.1753,success
386,card_payment,Картово плащане,11.82,True,False,0.5128,3.2128,False,0.05282,0.2809,success
387,card_payment,Картово плащане,94.67,True,True,3.1401,2.661,False,0.04922,2.0968,success
388,card_payment,Картово плащане,56.45,False,False,1.1161,2.5486,True,0.02947,0.7486,failed
389,bank_transfer,Банков превод,8.54,False,False,0.4756,9.6598,False,0.00619,0.0185,success
390,card_payment,Картово плащане,25.31,False,False,0.5556,2.7748,False,0.03547,0.404,success
391,bank_transfer,Банков превод,64.82,False,False,0.6445,10.4746,False,0.01767,0.4009,success
392,instant_payment,Незабавно плащане,91.81,False,False,0.7509,1.9089,False,0.02648,0.8509,success
393,bank_transfer,Банков превод,100.66,False,False,0.752,10.3344,False,0.01678,0.5912,success
394,e_wallet,Електронен портфейл,17.36,False,False,0.363,2.709,False,0.02433,0.1689,success
395,e_wallet,Електронен портфейл,14.22,False,False,0.3191,2.7338,False,0.02256,0.1283,success
396,card_payment,Картово плащане,43.2,False,False,0.8776,3.0806,False,0.0325,0.6318,success
397,bank_transfer,Банков превод,12.74,False,False,0.4882,10.2215,False,0.01762,0.0786,success
398,card_payment,Картово плащане,78.25,False,False,1.5085,3.1887,False,0.04202,1.4796,success
399,open_banking,Open Banking плащане,25.27,False,False,0.3064,4.4454,False,0.0311,0.2986,success
400,bank_transfer,Банков превод,119.39,False,False,0.8082,9.0206,False,0.01344,0.5616,success
401,bank_transfer,Банков превод,19.16,False,False,0.5075,10.9717,False,0.01242,0.0833,success
402,open_banking,Open Banking плащане,214.65,False,False,1.2532,4.1117,False,0.02973,2.425,success
403,e_wallet,Електронен портфейл,28.78,False,False,0.5229,2.7069,False,0.02777,0.3197,success
404,bank_transfer,Банков превод,69.13,False,False,0.6574,9.807,False,0.01688,0.4084,success
405,card_payment,Картово плащане,16.44,False,False,0.3959,3.1053,False,0.03041,0.225,success
406,e_wallet,Електронен портфейл,5.0,False,False,0.19,2.5927,False,0.02919,0.0584,success
407,card_payment,Картово плащане,16.52,False,False,0.3974,2.787,False,0.03748,0.2786,success
408,e_wallet,Електронен портфейл,52.87,False,False,0.8602,2.405,False,0.02447,0.5175,success
409,e_wallet,Електронен портфейл,5.0,False,False,0.19,2.5183,False,0.02185,0.0437,success
410,bank_transfer,Банков превод,86.31,False,False,0.7089,9.3532,False,0.01943,0.587,success
411,card_payment,Картово плащане,78.14,False,False,1.5065,3.2201,False,0.03209,1.1284,success
412,card_payment,Картово плащане,107.28,False,False,2.031,3.0065,False,0.03527,1.7027,success
413,e_wallet,Електронен портфейл,6.92,False,False,0.2169,3.3161,False,0.02176,0.0602,success
414,card_payment,Картово плащане,20.58,False,False,0.4704,2.7842,False,0.02996,0.2775,success
415,e_wallet,Електронен портфейл,42.89,False,False,0.7205,2.7331,False,0.02273,0.39,success
